Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;2955;SEG0F.S;2789;00/1511;;Code;;3;00;E 1 >>16
;2956;SEG0F.S;2790;00/1514;;Code;;3;00;E 2
;2957;SEG0F.S;2791;00/1517;;Code;;4;00;3
;2961;SEG0F.S;2795;00/151E;L0F1542;Code;;3;00;E 2
;2964;SEG0F.S;2798;00/1526;;Code;;3;00;E 2
;2966;SEG0F.S;2800;00/152C;;Code;;3;00;E 1 >>16
;2967;SEG0F.S;2801;00/152F;;Code;;3;00;E 2
;2968;SEG0F.S;2802;00/1532;;Code;;4;00;3
;2972;SEG0F.S;2806;00/1539;L0F155D;Code;;1;00;
;2979;SEG0F.S;2813;00/1541;L0F1565;Code;;1;00;
;2987;SEG0F.S;2821;00/154C;;Code;;3;00;E 2
;2992;SEG0F.S;2826;00/1558;L0F157C;Code;;2;00;
;2994;SEG0F.S;2828;00/155D;;Code;;4;00;3
;2997;SEG0F.S;2831;00/1564;L0F1588;Code;;3;00;
;2998;SEG0F.S;2832;00/1567;;Code;;4;00;3
;3000;SEG0F.S;2834;00/156C;L0F1590;Code;;1;00;
;3007;SEG0F.S;2841;00/1574;L0F1598;Code;;1;00;
;3015;SEG0F.S;2849;00/157F;;Code;;3;00;E 2
;3020;SEG0F.S;2854;00/158B;L0F15AF;Code;;2;00;
;3022;SEG0F.S;2856;00/1590;;Code;;4;00;3
;3025;SEG0F.S;2859;00/1597;L0F15BB;Code;;3;00;
;3026;SEG0F.S;2860;00/159A;;Code;;4;00;3
;3028;SEG0F.S;2862;00/159F;L0F15C3;Code;;1;00;
;3035;SEG0F.S;2869;00/15A7;L0F15CB;Code;;1;00;
;3043;SEG0F.S;2877;00/15B2;;Code;;3;00;E 2
;3044;SEG0F.S;2878;00/15B5;;Code;;3;00;E 2
;3045;SEG0F.S;2879;00/15B8;;Code;;3;00;E 2
;3048;SEG0F.S;2882;00/15C0;;Code;;4;00;3
;3049;SEG0F.S;2883;00/15C4;L0F15E8;Code;;1;00;
;3056;SEG0F.S;2890;00/15CC;L0F15F0;Code;;1;00;
;3064;SEG0F.S;2898;00/15D7;;Code;;3;00;E 2
;3066;SEG0F.S;2900;00/15DC;;Code;;4;00;E 3
;3071;SEG0F.S;2905;00/15E8;L0F160C;Code;;3;00;
;3072;SEG0F.S;2906;00/15EB;L0F160F;Code;;1;00;
;3081;SEG0F.S;2915;00/15F5;L0F1619;Code;;1;00;
;3090;SEG0F.S;2924;00/1603;;Code;;3;00;E 2
;3098;SEG0F.S;2932;00/160E;L0F1632;Code;;1;00;
;3106;SEG0F.S;2940;00/1619;;Code;;3;00;E 2
;3107;SEG0F.S;2941;00/161C;;Code;;3;00;E 2
;3110;SEG0F.S;2944;00/1624;L0F1648;Code;;3;00;E 1 >>16
;3111;SEG0F.S;2945;00/1627;;Code;;3;00;E 2
;3112;SEG0F.S;2946;00/162A;;Code;;4;00;E 3
;3115;SEG0F.S;2949;00/1630;;Code;;3;00;E 1 >>16
;3116;SEG0F.S;2950;00/1633;;Code;;3;00;E 2
;3117;SEG0F.S;2951;00/1636;;Code;;4;00;E 3
;3120;SEG0F.S;2954;00/163C;;Code;;3;00;E 2
;3122;SEG0F.S;2956;00/1642;L0F1666;Code;;3;00;E 1 >>16
;3123;SEG0F.S;2957;00/1645;;Code;;3;00;E 2
;3124;SEG0F.S;2958;00/1648;;Code;;4;00;E 3
;3127;SEG0F.S;2961;00/164E;;Code;;3;00;E 2
;3128;SEG0F.S;2962;00/1651;;Code;;3;00;E 2
;3129;SEG0F.S;2963;00/1654;;Code;;3;00;E 1 >>16
;3130;SEG0F.S;2964;00/1657;;Code;;3;00;E 2
;3131;SEG0F.S;2965;00/165A;;Code;;4;00;E 3
;3134;SEG0F.S;2968;00/1660;;Code;;3;00;E 2
;3135;SEG0F.S;2969;00/1663;;Code;;3;00;E 2
;3136;SEG0F.S;2970;00/1666;;Code;;3;00;E 2
;3137;SEG0F.S;2971;00/1669;;Code;;3;00;E 1 >>16
;3138;SEG0F.S;2972;00/166C;;Code;;3;00;E 2
;3139;SEG0F.S;2973;00/166F;;Code;;3;00;E 2
;3141;SEG0F.S;2975;00/1675;L0F1699;Code;;3;00;E 1 >>16
;3142;SEG0F.S;2976;00/1678;;Code;;3;00;E 2
;3143;SEG0F.S;2977;00/167B;;Code;;4;00;E 3
;3146;SEG0F.S;2980;00/1681;;Code;;3;00;E 2
;3147;SEG0F.S;2981;00/1684;;Code;;3;00;E 2
;3148;SEG0F.S;2982;00/1687;;Code;;3;00;E 1 >>16
;3149;SEG0F.S;2983;00/168A;;Code;;3;00;E 2
;3150;SEG0F.S;2984;00/168D;;Code;;4;00;E 3
;3153;SEG0F.S;2987;00/1693;;Code;;3;00;E 2
;3154;SEG0F.S;2988;00/1696;;Code;;3;00;E 2
;3155;SEG0F.S;2989;00/1699;;Code;;3;00;E 2
;3156;SEG0F.S;2990;00/169C;;Code;;3;00;E 1 >>16
;3157;SEG0F.S;2991;00/169F;;Code;;3;00;E 2
;3158;SEG0F.S;2992;00/16A2;;Code;;3;00;E 2
;3160;SEG0F.S;2994;00/16A8;L0F16CC;Code;;3;00;E 1 >>16
;3161;SEG0F.S;2995;00/16AB;;Code;;3;00;E 2
;3162;SEG0F.S;2996;00/16AE;;Code;;4;00;E 3
;3165;SEG0F.S;2999;00/16B4;;Code;;3;00;E 2
;3166;SEG0F.S;3000;00/16B7;;Code;;3;00;E 2
;3167;SEG0F.S;3001;00/16BA;;Code;;3;00;E 1 >>16
;3168;SEG0F.S;3002;00/16BD;;Code;;3;00;E 2
;3169;SEG0F.S;3003;00/16C0;;Code;;4;00;E 3
;3172;SEG0F.S;3006;00/16C6;;Code;;3;00;E 2
;3173;SEG0F.S;3007;00/16C9;;Code;;3;00;E 2
;3174;SEG0F.S;3008;00/16CC;;Code;;3;00;E 2
;3175;SEG0F.S;3009;00/16CF;;Code;;3;00;E 1 >>16
;3176;SEG0F.S;3010;00/16D2;;Code;;3;00;E 2
;3177;SEG0F.S;3011;00/16D5;;Code;;3;00;E 2
;3179;SEG0F.S;3013;00/16DB;L0F16FF;Code;;3;00;E 1 >>16
;3180;SEG0F.S;3014;00/16DE;;Code;;3;00;E 2
;3181;SEG0F.S;3015;00/16E1;;Code;;4;00;E 3
;3184;SEG0F.S;3018;00/16E7;;Code;;3;00;E 2
;3185;SEG0F.S;3019;00/16EA;;Code;;3;00;E 2
;3186;SEG0F.S;3020;00/16ED;;Code;;3;00;E 1 >>16
;3187;SEG0F.S;3021;00/16F0;;Code;;3;00;E 2
;3188;SEG0F.S;3022;00/16F3;;Code;;4;00;E 3
;3191;SEG0F.S;3025;00/16F9;;Code;;3;00;E 2
;3192;SEG0F.S;3026;00/16FC;;Code;;3;00;E 2
;3193;SEG0F.S;3027;00/16FF;;Code;;3;00;E 2
;3194;SEG0F.S;3028;00/1702;;Code;;3;00;E 1 >>16
;3195;SEG0F.S;3029;00/1705;;Code;;3;00;E 2
;3196;SEG0F.S;3030;00/1708;;Code;;3;00;E 2
;3198;SEG0F.S;3032;00/170E;L0F1732;Code;;3;00;E 1 >>16
;3199;SEG0F.S;3033;00/1711;;Code;;3;00;E 2
;3200;SEG0F.S;3034;00/1714;;Code;;4;00;E 3
;3203;SEG0F.S;3037;00/171A;;Code;;3;00;E 2
;3204;SEG0F.S;3038;00/171D;;Code;;3;00;E 2
;3205;SEG0F.S;3039;00/1720;;Code;;3;00;E 1 >>16
;3206;SEG0F.S;3040;00/1723;;Code;;3;00;E 2
;3207;SEG0F.S;3041;00/1726;;Code;;4;00;E 3
;3210;SEG0F.S;3044;00/172C;;Code;;3;00;E 2
;3211;SEG0F.S;3045;00/172F;;Code;;3;00;E 2
;3212;SEG0F.S;3046;00/1732;;Code;;3;00;E 2
;3213;SEG0F.S;3047;00/1735;;Code;;3;00;E 1 >>16
;3214;SEG0F.S;3048;00/1738;;Code;;3;00;E 2
;3215;SEG0F.S;3049;00/173B;;Code;;3;00;E 2
;3217;SEG0F.S;3051;00/1741;L0F1765;Code;;3;00;E 1 >>16
;3218;SEG0F.S;3052;00/1744;;Code;;3;00;E 2
;3219;SEG0F.S;3053;00/1747;;Code;;4;00;E 3
;3222;SEG0F.S;3056;00/174D;;Code;;3;00;E 2
;3223;SEG0F.S;3057;00/1750;;Code;;3;00;E 2
;3224;SEG0F.S;3058;00/1753;;Code;;3;00;E 1 >>16
;3225;SEG0F.S;3059;00/1756;;Code;;3;00;E 2
;3226;SEG0F.S;3060;00/1759;;Code;;4;00;E 3
;3229;SEG0F.S;3063;00/175F;;Code;;3;00;E 2
;3230;SEG0F.S;3064;00/1762;;Code;;3;00;E 2
;3231;SEG0F.S;3065;00/1765;;Code;;3;00;E 2
;3232;SEG0F.S;3066;00/1768;;Code;;3;00;E 1 >>16
;3233;SEG0F.S;3067;00/176B;;Code;;3;00;E 2
;3234;SEG0F.S;3068;00/176E;;Code;;3;00;E 2
;3236;SEG0F.S;3070;00/1774;L0F1798;Code;;3;00;E 1 >>16
;3237;SEG0F.S;3071;00/1777;;Code;;3;00;E 2
;3238;SEG0F.S;3072;00/177A;;Code;;4;00;E 3
;3241;SEG0F.S;3075;00/1780;;Code;;3;00;E 2
;3242;SEG0F.S;3076;00/1783;;Code;;3;00;E 2
;3243;SEG0F.S;3077;00/1786;;Code;;3;00;E 1 >>16
;3244;SEG0F.S;3078;00/1789;;Code;;3;00;E 2
;3245;SEG0F.S;3079;00/178C;;Code;;4;00;E 3
;3248;SEG0F.S;3082;00/1792;;Code;;3;00;E 2
;3249;SEG0F.S;3083;00/1795;;Code;;3;00;E 2
;3250;SEG0F.S;3084;00/1798;;Code;;3;00;E 2
;3251;SEG0F.S;3085;00/179B;;Code;;3;00;E 1 >>16
;3252;SEG0F.S;3086;00/179E;;Code;;3;00;E 2
;3253;SEG0F.S;3087;00/17A1;;Code;;3;00;E 2
;3255;SEG0F.S;3089;00/17A7;L0F17CB;Code;;3;00;E 1 >>16
;3256;SEG0F.S;3090;00/17AA;;Code;;3;00;E 2
;3257;SEG0F.S;3091;00/17AD;;Code;;4;00;E 3
;3260;SEG0F.S;3094;00/17B3;;Code;;3;00;E 2
;3261;SEG0F.S;3095;00/17B6;;Code;;3;00;E 2
;3262;SEG0F.S;3096;00/17B9;;Code;;3;00;E 1 >>16
;3263;SEG0F.S;3097;00/17BC;;Code;;3;00;E 2
;3264;SEG0F.S;3098;00/17BF;;Code;;4;00;E 3
;3267;SEG0F.S;3101;00/17C5;;Code;;3;00;E 2
;3268;SEG0F.S;3102;00/17C8;;Code;;3;00;E 2
;3269;SEG0F.S;3103;00/17CB;;Code;;3;00;E 2
;3270;SEG0F.S;3104;00/17CE;;Code;;3;00;E 1 >>16
;3271;SEG0F.S;3105;00/17D1;;Code;;3;00;E 2
;3272;SEG0F.S;3106;00/17D4;;Code;;3;00;E 2
;3274;SEG0F.S;3108;00/17DA;L0F17FE;Code;;3;00;E 1 >>16
;3275;SEG0F.S;3109;00/17DD;;Code;;3;00;E 2
;3276;SEG0F.S;3110;00/17E0;;Code;;4;00;E 3
;3279;SEG0F.S;3113;00/17E6;;Code;;3;00;E 2
;3280;SEG0F.S;3114;00/17E9;;Code;;3;00;E 2
;3281;SEG0F.S;3115;00/17EC;;Code;;3;00;E 1 >>16
;3282;SEG0F.S;3116;00/17EF;;Code;;3;00;E 2
;3283;SEG0F.S;3117;00/17F2;;Code;;4;00;E 3
;3286;SEG0F.S;3120;00/17F8;;Code;;3;00;E 2
;3287;SEG0F.S;3121;00/17FB;;Code;;3;00;E 2
;3288;SEG0F.S;3122;00/17FE;;Code;;3;00;E 2
;3289;SEG0F.S;3123;00/1801;;Code;;3;00;E 1 >>16
;3290;SEG0F.S;3124;00/1804;;Code;;3;00;E 2
;3291;SEG0F.S;3125;00/1807;;Code;;3;00;E 2
;3293;SEG0F.S;3127;00/180D;L0F1831;Code;;3;00;
;3294;SEG0F.S;3128;00/1810;L0F1834;Data;DA;2;00;2
;3295;SEG0F.S;3129;00/1812;;Data;DA;2;00;2
;3296;SEG0F.S;3130;00/1814;;Data;DA;2;00;2
;3297;SEG0F.S;3131;00/1816;;Data;DA;2;00;2
;3298;SEG0F.S;3132;00/1818;;Data;DA;2;00;2
;3299;SEG0F.S;3133;00/181A;;Data;DA;2;00;2
;3300;SEG0F.S;3134;00/181C;;Data;DA;2;00;2
;3301;SEG0F.S;3135;00/181E;;Data;DA;2;00;2
;3302;SEG0F.S;3136;00/1820;;Data;DA;2;00;2
;3303;SEG0F.S;3137;00/1822;;Data;DA;2;00;2
;3304;SEG0F.S;3138;00/1824;L0F1848;Code;;1;00;
;3308;SEG0F.S;3142;00/182D;L0F1851;Code;;1;00;
;3310;SEG0F.S;3144;00/182F;;Code;;3;00;2
;3312;SEG0F.S;3146;00/1832;L0F1856;Code;;3;00;E 2
;3313;SEG0F.S;3147;00/1835;;Code;;3;00;E 2
;3314;SEG0F.S;3148;00/1838;L0F185C;Code;;1;00;
;3321;SEG0F.S;3155;00/1840;L0F1864;Code;;1;00;
;3331;SEG0F.S;3165;00/1851;;Code;;4;00;E 3
;3334;SEG0F.S;3168;00/1857;;Code;;3;00;E 2
;3335;SEG0F.S;3169;00/185A;;Code;;3;00;E 2
;3338;SEG0F.S;3172;00/185F;;Code;;3;00;E 2
;3339;SEG0F.S;3173;00/1862;;Code;;3;00;E 2
;3349;SEG0F.S;3183;00/1872;;Code;;3;00;E 2
;3350;SEG0F.S;3184;00/1875;;Code;;3;00;E 2
;3356;SEG0F.S;3190;00/1882;;Code;;3;00;E 2
;3357;SEG0F.S;3191;00/1885;;Code;;3;00;E 2
;3363;SEG0F.S;3197;00/1892;;Code;;3;00;E 2
;3364;SEG0F.S;3198;00/1895;;Code;;3;00;E 2
;3376;SEG0F.S;3210;00/18AC;;Code;;3;00;E 2
;3377;SEG0F.S;3211;00/18AF;;Code;;3;00;E 2
;3389;SEG0F.S;3223;00/18C6;;Code;;4;00;E 3
;3398;SEG0F.S;3232;00/18D8;;Code;;4;00;E 3
;3408;SEG0F.S;3242;00/18E6;L0F190A;Code;;1;00;
;3417;SEG0F.S;3251;00/18F4;;Code;;3;00;E 2
;3419;SEG0F.S;3253;00/18FA;;Code;;3;00;E 1 >>16
;3420;SEG0F.S;3254;00/18FD;;Code;;3;00;E 2
;3421;SEG0F.S;3255;00/1900;;Code;;4;00;3
;3432;SEG0F.S;3266;00/190F;L0F1933;Code;;1;00;
;3441;SEG0F.S;3275;00/191D;;Code;;3;00;E 1 >>16
;3442;SEG0F.S;3276;00/1920;;Code;;3;00;E 2
;3443;SEG0F.S;3277;00/1923;;Code;;4;00;3
;3454;SEG0F.S;3288;00/1932;L0F1956;Code;;1;00;
;3463;SEG0F.S;3297;00/1940;;Code;;3;00;E 1 >>16
;3464;SEG0F.S;3298;00/1943;;Code;;3;00;E 2
;3465;SEG0F.S;3299;00/1946;;Code;;4;00;3
;3476;SEG0F.S;3310;00/1955;L0F1979;Code;;1;00;
;3484;SEG0F.S;3318;00/1960;;Code;;3;00;E 2
;3486;SEG0F.S;3320;00/1966;;Code;;3;00;E 1 >>16
;3487;SEG0F.S;3321;00/1969;;Code;;3;00;E 2
;3488;SEG0F.S;3322;00/196C;;Code;;4;00;3
;3492;SEG0F.S;3326;00/1973;;Code;;4;00;E 3
;3493;SEG0F.S;3327;00/1977;;Code;;3;00;E 2
;3495;SEG0F.S;3329;00/197D;;Code;;3;00;E 1 >>16
;3496;SEG0F.S;3330;00/1980;;Code;;3;00;E 2
;3497;SEG0F.S;3331;00/1983;;Code;;4;00;3
;3508;SEG0F.S;3342;00/1992;L0F19B6;Code;;1;00;
;3516;SEG0F.S;3350;00/199D;;Code;;3;00;E 2
;3519;SEG0F.S;3353;00/19A6;;Code;;3;00;E 2
;3520;SEG0F.S;3354;00/19A9;;Code;;3;00;E 2
;3522;SEG0F.S;3356;00/19AF;;Code;;3;00;E 1 >>16
;3523;SEG0F.S;3357;00/19B2;;Code;;3;00;E 2
;3524;SEG0F.S;3358;00/19B5;;Code;;4;00;3
;3528;SEG0F.S;3362;00/19BC;L0F19E0;Code;;4;00;3
;3531;SEG0F.S;3365;00/19C3;;Code;;4;00;3
;3533;SEG0F.S;3367;00/19C9;L0F19ED;Code;;1;00;
;3540;SEG0F.S;3374;00/19D1;L0F19F5;Code;;1;00;
;3550;SEG0F.S;3384;00/19E2;;Code;;4;00;E 3
;3553;SEG0F.S;3387;00/19E8;;Code;;3;00;E 2
;3554;SEG0F.S;3388;00/19EB;;Code;;3;00;E 2
;3562;SEG0F.S;3396;00/19F6;L0F1A1A;Code;;1;00;
;3569;SEG0F.S;3403;00/1A01;;Code;;3;00;E 1 >>16
;3570;SEG0F.S;3404;00/1A04;;Code;;3;00;E 2
;3571;SEG0F.S;3405;00/1A07;;Code;;4;00;E 3
;3574;SEG0F.S;3408;00/1A0D;;Code;;4;00;E 3
;3589;SEG0F.S;3423;00/1A24;;Code;;3;00;E 1 >>16
;3590;SEG0F.S;3424;00/1A27;;Code;;3;00;E 2
;3591;SEG0F.S;3425;00/1A2A;;Code;;4;00;E 3
;3596;SEG0F.S;3430;00/1A36;;Code;;4;00;E 3
;3600;SEG0F.S;3434;00/1A3D;;Code;;4;00;3
;3602;SEG0F.S;3436;00/1A42;;Code;;4;00;E 3
;99;SEG10.S;27;00/0000;L100000;Code;;1;00;
;107;SEG10.S;35;00/000B;;Code;;3;00;E 2
;109;SEG10.S;37;00/000F;;Code;;4;00;E 3
;111;SEG10.S;39;00/0014;;Code;;3;00;E 2
;114;SEG10.S;42;00/001C;;Code;;4;00;E 3
;115;SEG10.S;43;00/0020;L100020;Code;;1;00;
;122;SEG10.S;50;00/0028;L100028;Code;;1;00;
;173;SEG10.S;95;00/0070;L100082;Code;;1;00;
;199;SEG10.S;121;00/00A0;;Code;;4;00;E 3
;205;SEG10.S;127;00/00A9;;Code;;4;00;3
;214;SEG10.S;136;00/00B8;;Code;;4;00;E 3
;216;SEG10.S;138;00/00BF;L1000D1;Code;;3;00;
;235;SEG10.S;157;00/00E4;;Code;;4;00;E 3
;241;SEG10.S;163;00/00ED;;Code;;4;00;3
;251;SEG10.S;173;00/00FF;;Code;;3;00;E 2
;252;SEG10.S;174;00/0102;L100114;Code;;3;00;
;271;SEG10.S;193;00/0127;;Code;;4;00;E 3
;277;SEG10.S;199;00/0130;;Code;;4;00;3
;287;SEG10.S;209;00/0142;;Code;;3;00;E 2
;288;SEG10.S;210;00/0145;L100157;Code;;3;00;
;307;SEG10.S;229;00/016A;;Code;;4;00;E 3
;313;SEG10.S;235;00/0173;;Code;;4;00;3
;323;SEG10.S;245;00/0185;;Code;;3;00;E 2
;324;SEG10.S;246;00/0188;L10019A;Code;;3;00;
;343;SEG10.S;265;00/01AD;;Code;;4;00;E 3
;349;SEG10.S;271;00/01B6;;Code;;4;00;3
;359;SEG10.S;281;00/01C8;;Code;;3;00;E 2
;360;SEG10.S;282;00/01CB;L1001DD;Code;;3;00;
;379;SEG10.S;301;00/01F0;;Code;;4;00;E 3
;385;SEG10.S;307;00/01F9;;Code;;4;00;3
;395;SEG10.S;317;00/020B;;Code;;3;00;E 2
;396;SEG10.S;318;00/020E;L100220;Code;;3;00;
;415;SEG10.S;337;00/0233;;Code;;4;00;E 3
;421;SEG10.S;343;00/023C;;Code;;4;00;3
;431;SEG10.S;353;00/024E;;Code;;3;00;E 2
;432;SEG10.S;354;00/0251;L100263;Code;;3;00;
;451;SEG10.S;373;00/0276;;Code;;4;00;E 3
;457;SEG10.S;379;00/027F;;Code;;4;00;3
;467;SEG10.S;389;00/0291;;Code;;3;00;E 2
;468;SEG10.S;390;00/0294;L1002A6;Code;;3;00;
;487;SEG10.S;409;00/02B9;;Code;;4;00;E 3
;493;SEG10.S;415;00/02C2;;Code;;4;00;3
;503;SEG10.S;425;00/02D4;;Code;;3;00;E 2
;504;SEG10.S;426;00/02D7;L1002E9;Code;;3;00;
;523;SEG10.S;445;00/02FC;;Code;;4;00;E 3
;529;SEG10.S;451;00/0305;;Code;;4;00;3
;539;SEG10.S;461;00/0317;;Code;;3;00;E 2
;540;SEG10.S;462;00/031A;L10032C;Code;;3;00;
;559;SEG10.S;481;00/033F;;Code;;4;00;E 3
;565;SEG10.S;487;00/0348;;Code;;4;00;3
;575;SEG10.S;497;00/035A;;Code;;3;00;E 2
;576;SEG10.S;498;00/035D;L10036F;Code;;3;00;
;595;SEG10.S;517;00/0382;;Code;;4;00;E 3
;601;SEG10.S;523;00/038B;;Code;;4;00;3
;610;SEG10.S;532;00/039A;;Code;;4;00;E 3
;612;SEG10.S;534;00/03A1;;Code;;3;00;E 2
;613;SEG10.S;535;00/03A4;L1003B6;Code;;1;00;
;622;SEG10.S;544;00/03AE;L1003C0;Code;;1;00;
;631;SEG10.S;553;00/03BC;;Code;;3;00;E 2
;639;SEG10.S;561;00/03C7;L1003D9;Code;;1;00;
;648;SEG10.S;570;00/03D5;;Code;;3;00;E 2
;656;SEG10.S;578;00/03E0;L1003F2;Code;;1;00;
;663;SEG10.S;585;00/03EB;;Code;;3;00;E 2
;666;SEG10.S;588;00/03F3;;Code;;4;00;E 3
;667;SEG10.S;589;00/03F7;L100409;Code;;3;00;E 2
;670;SEG10.S;592;00/03FF;;Code;;4;00;E 3
;671;SEG10.S;593;00/0403;L100415;Code;;3;00;E 2
;679;SEG10.S;601;00/040E;L100420;Code;;1;00;
;686;SEG10.S;608;00/0419;;Code;;3;00;E 2
;689;SEG10.S;611;00/0421;;Code;;4;00;E 3
;690;SEG10.S;612;00/0425;L100437;Code;;3;00;E 2
;691;SEG10.S;613;00/0428;;Code;;4;00;E 3
;692;SEG10.S;614;00/042C;;Code;;4;00;3
;693;SEG10.S;615;00/0430;;Code;;3;00;E 2
;694;SEG10.S;616;00/0433;;Code;;3;00;E 2
;697;SEG10.S;619;00/0438;;Code;;4;00;E 3
;700;SEG10.S;622;00/043E;;Code;;4;00;E 3
;701;SEG10.S;623;00/0442;L100454;Code;;3;00;E 2
;704;SEG10.S;626;00/044A;L10045C;Code;;3;00;E 2
;707;SEG10.S;629;00/0452;L100464;Code;;4;00;E 3
;740;SEG10.S;659;00/0487;;Code;;4;00;E 3
;746;SEG10.S;665;00/0490;;Code;;4;00;3
;749;SEG10.S;668;00/0496;L1004B1;Code;;4;00;E 3
;750;SEG10.S;669;00/049A;;Code;;4;00;E 3
;753;SEG10.S;672;00/04A1;;Code;;4;00;E 3
;754;SEG10.S;673;00/04A5;L1004C0;Code;;2;00;
;755;SEG10.S;674;00/04A7;L1004C2;Code;;3;00;E 2
;757;SEG10.S;676;00/04AC;;Code;;4;00;3
;769;SEG10.S;685;00/04BF;;Code;;4;00;E 3
;770;SEG10.S;686;00/04C3;L1004E7;Code;;4;00;E 3
;778;SEG10.S;694;00/04CF;L1004F3;Code;;1;00;
;786;SEG10.S;702;00/04DA;;Code;;3;00;E 1 >>16
;787;SEG10.S;703;00/04DD;;Code;;3;00;E 2
;788;SEG10.S;704;00/04E0;;Code;;4;00;E 3
;791;SEG10.S;707;00/04E6;;Code;;3;00;E 1 >>16
;792;SEG10.S;708;00/04E9;;Code;;3;00;E 2
;793;SEG10.S;709;00/04EC;;Code;;4;00;E 3
;796;SEG10.S;712;00/04F2;;Code;;3;00;E 1 >>16
;797;SEG10.S;713;00/04F5;;Code;;3;00;E 2
;798;SEG10.S;714;00/04F8;;Code;;4;00;E 3
;801;SEG10.S;717;00/04FE;;Code;;3;00;E 1 >>16
;802;SEG10.S;718;00/0501;;Code;;3;00;E 2
;803;SEG10.S;719;00/0504;;Code;;4;00;E 3
;806;SEG10.S;722;00/050A;;Code;;3;00;E 1 >>16
;807;SEG10.S;723;00/050D;;Code;;3;00;E 2
;808;SEG10.S;724;00/0510;;Code;;4;00;E 3
;811;SEG10.S;727;00/0516;;Code;;3;00;E 1 >>16
;812;SEG10.S;728;00/0519;;Code;;3;00;E 2
;813;SEG10.S;729;00/051C;;Code;;4;00;E 3
;816;SEG10.S;732;00/0522;;Code;;4;00;E 3
;824;SEG10.S;737;00/052D;;Code;;3;00;E 2
;825;SEG10.S;738;00/0530;;Code;;3;00;E 2
;829;SEG10.S;742;00/0539;;Code;;3;00;E 1 >>16
;830;SEG10.S;743;00/053C;;Code;;3;00;E 2
;831;SEG10.S;744;00/053F;;Code;;4;00;E 3
;834;SEG10.S;747;00/0545;;Code;;3;00;E 2
;835;SEG10.S;748;00/0548;;Code;;3;00;E 2
;836;SEG10.S;749;00/054B;L100578;Code;;3;00;E 2
;837;SEG10.S;750;00/054E;;Code;;3;00;E 2
;841;SEG10.S;754;00/0557;;Code;;3;00;E 1 >>16
;842;SEG10.S;755;00/055A;;Code;;3;00;E 2
;843;SEG10.S;756;00/055D;;Code;;4;00;E 3
;846;SEG10.S;759;00/0563;;Code;;3;00;E 2
;847;SEG10.S;760;00/0566;;Code;;3;00;E 2
;848;SEG10.S;761;00/0569;L100596;Code;;3;00;E 2
;849;SEG10.S;762;00/056C;;Code;;3;00;E 2
;853;SEG10.S;766;00/0575;;Code;;3;00;E 1 >>16
;854;SEG10.S;767;00/0578;;Code;;3;00;E 2
;855;SEG10.S;768;00/057B;;Code;;4;00;E 3
;858;SEG10.S;771;00/0581;;Code;;3;00;E 2
;859;SEG10.S;772;00/0584;;Code;;3;00;E 2
;860;SEG10.S;773;00/0587;L1005B4;Code;;3;00;
;862;SEG10.S;775;00/058D;;Code;;4;00;E 3
;865;SEG10.S;778;00/0593;;Code;;3;00;E 2
;866;SEG10.S;779;00/0596;;Code;;3;00;E 2
;867;SEG10.S;780;00/0599;;Code;;4;00;E 3
;869;SEG10.S;782;00/05A0;;Code;;4;00;E 3
;871;SEG10.S;784;00/05A5;;Code;;3;00;E 2
;872;SEG10.S;785;00/05A8;;Code;;3;00;E 2
;875;SEG10.S;788;00/05AD;;Code;;3;00;E 2
;876;SEG10.S;789;00/05B0;;Code;;3;00;E 2
;879;SEG10.S;792;00/05B5;;Code;;4;00;E 3
;884;SEG10.S;797;00/05BD;;Code;;4;00;E 3
;892;SEG10.S;802;00/05C8;;Code;;4;00;3
;900;SEG10.S;807;00/05D3;;Code;;3;00;E 1 >>16
;901;SEG10.S;808;00/05D6;;Code;;3;00;E 2
;902;SEG10.S;809;00/05D9;;Code;;4;00;E 3
;905;SEG10.S;812;00/05DF;;Code;;3;00;E 1 >>16
;906;SEG10.S;813;00/05E2;;Code;;3;00;E 2
;907;SEG10.S;814;00/05E5;;Code;;4;00;E 3
;910;SEG10.S;817;00/05EB;;Code;;3;00;E 1 >>16
;911;SEG10.S;818;00/05EE;;Code;;3;00;E 2
;912;SEG10.S;819;00/05F1;;Code;;4;00;E 3
;915;SEG10.S;822;00/05F7;;Code;;3;00;E 2
;916;SEG10.S;823;00/05FA;;Code;;3;00;E 2
;919;SEG10.S;826;00/05FF;;Code;;4;00;E 3
;922;SEG10.S;829;00/0605;;Code;;3;00;E 2
;923;SEG10.S;830;00/0608;;Code;;3;00;E 2
;927;SEG10.S;834;00/0611;;Code;;3;00;E 1 >>16
;928;SEG10.S;835;00/0614;;Code;;3;00;E 2
;929;SEG10.S;836;00/0617;;Code;;4;00;E 3
;932;SEG10.S;839;00/061D;;Code;;3;00;E 2
;933;SEG10.S;840;00/0620;;Code;;3;00;E 2
;934;SEG10.S;841;00/0623;L100662;Code;;3;00;E 2
;937;SEG10.S;844;00/062B;L10066A;Code;;3;00;E 2
;938;SEG10.S;845;00/062E;;Code;;3;00;E 2
;942;SEG10.S;849;00/0637;;Code;;3;00;E 1 >>16
;943;SEG10.S;850;00/063A;;Code;;3;00;E 2
;944;SEG10.S;851;00/063D;;Code;;4;00;E 3
